% Model,ghost_cell_flux.mph
% Version,COMSOL 5.3.1.275
% Date,"Sep 27 2019, 15:21"
% Table,time_to_equilibrium_3 {tbl21} - Pressure {gev28} (sw1(t))
% K_ads (m^3/kg),Pressurization cycles index,t (h),p_in (Pa),alpha (1),c_in (ug/m^3),j_ck (ug/(m^2*s)),m_ads (g),c_ads (mol/kg),c_ads_vol (ug/m^3),c_ads/c_gas (1),alpha_ck (1),n_ck (ug/s),c_gas (ug/m^3),c_liq (ug/m^3),u_ck (cm/h),Pe (1)
5.28E-4,2,165,-15,2.086232413340026E-6,5.135283338071726,0.5354607229363882,0.003125996447292814,2.0967792293217465E-7,40222.390149325314,0.7708799999999995,0.02119724277658188,0.21397010488537585,52177.23919329249,278510.5728415095,4.370541955009592,0.2078659882786963
5.28E-4,2,166,-15,2.0864464421713067E-6,5.135810172322847,0.5355156592046798,0.003126291150229416,2.09697690292973E-7,40226.182110286885,0.7708799999999993,0.02119924114407828,0.21399205741818517,52182.15819620029,278536.82939204463,4.370541955009593,0.20786598827869635
5.28E-4,2,167,-15,2.0866604710025887E-6,5.136337006573968,0.5355705954729699,0.003126585853166016,2.097174576537717E-7,40229.97407124844,0.7708799999999992,0.02120123951157469,0.21401400995099396,52187.07719910802,278563.0859425795,4.370541955009593,0.20786598827869635
5.28E-4,2,168,-15,2.08687449983387E-6,5.136863840825089,0.5356255317412617,0.003126880556102616,2.0973722501457025E-7,40233.76603220999,0.7708799999999992,0.021203237879071083,0.2140359624838033,52191.99620201586,278589.3424931149,4.370541955009593,0.20786598827869635
5.28E-4,3,0,-5,1.4393188253711744E-6,3.54289864103309,0.3694213894767606,0.00272987094660915,1.8310758812717232E-7,35125.41876588257,0.7708799999999992,0.018511133387283517,0.1476207872349102,45565.35228035828,243217.781575518,1.4567811861450715,0.06928551746695041
5.28E-4,3,1,-3.8416000000000006,1.411452709443189E-6,3.4743058994446026,0.3622690356751088,0.002729122569215543,1.8305739030381998E-7,35115.7893475476,0.7708799999999993,0.0185060586734864,0.1447627066557702,45552.86081821761,243151.1049109377,1.0739179282739117,0.05107627699008711
5.28E-4,3,2,15,8.489482677469839E-7,2.089695216299657,0.21789441629054354,0.002614099089422648,1.7534212743066733E-7,33635.77509974846,0.7708799999999993,0.01772608957650014,0.08707060874969924,43632.95856650637,232903.0909456352,-4.375975949546361,-0.20812443280487042
5.28E-4,3,3,15,7.903945421910613E-7,1.9455645962850088,0.20286580706629578,0.002512238471337039,1.6850977071213223E-7,32325.128209845894,0.7708799999999995,0.017035377258895524,0.08106517650368997,41932.762829293664,223827.82180462836,-4.369938983777621,-0.20783731055123647
5.28E-4,3,4,15,7.615560386028697E-7,1.874578312099027,0.19546401822795606,0.002445592595941591,1.6403946213676063E-7,31467.591598017523,0.7708799999999992,0.01658345454412772,0.07810742168388948,40820.35024649428,217890.009255294,-4.369947807302934,-0.20783773020418303
5.28E-4,3,5,15,7.427177247176387E-7,1.828207601533126,0.19061490044314813,0.0023968834318599972,1.6077226829166327E-7,30840.847763028814,0.7708799999999993,0.016253159870448203,0.07616971421708026,40007.32638416976,213550.2675378187,-4.369946659244807,-0.2078376756017471
5.28E-4,3,6,15,7.290371700036469E-7,1.7945327701820653,0.18720610356590106,0.002360502980948196,1.5833202963140215E-7,30372.738244974145,0.7708799999999992,0.01600646565204404,0.07480755898493237,39400.08593422335,210308.95220220683,-4.3699468652393225,-0.20783768539898825
