% Model,ghost_cell_flux.mph
% Version,COMSOL 5.3.1.275
% Date,"Nov 1 2019, 00:45"
% Table,time_to_equilibrium_final {tbl31} - Pressure {gev21} (sw1(t))
% Switch 1 index,K_ads (m^3/kg),Pressurization cycles index,t (h),p_in (Pa),alpha (1),c_in (ug/m^3),j_ck (ug/(m^2*s)),m_ads (g),c_ads (mol/kg),c_ads_vol (ug/m^3),c_ads/c_gas (1),alpha_ck (1),n_ck (ug/s),c_gas (ug/m^3),c_liq (ug/m^3),u_ck (cm/h),Pe (1),Q_ck (L/h)
1,5.28E-6,2,85,-15,2.0151960440001832E-6,4.960426557237812,0.5172283280403233,3.1484742728262084E-5,2.1124447761562335E-9,405.2290139431841,0.0077088,0.02135561252521103,0.20668443988490887,52567.06801878167,280591.3929687478,5.690834397963705,0.270660007028929,5.685143563565623
1,5.28E-6,2,86,-15,2.015629125281801E-6,4.961492591431942,0.5173394844252633,3.149093616568858E-5,2.1128603201119492E-9,405.3087274908831,0.0077088,0.021359813437729882,0.20672885797633095,52577.40860975551,280646.5887583328,5.690834397963707,0.27066000702892906,5.6851435635656244
1,5.28E-6,2,87,-15,2.016062206563419E-6,4.962558625626074,0.5174506408102033,3.1497129603115065E-5,2.1132758640676633E-9,405.38844103858185,0.0077088,0.021364014350248695,0.20677327606775292,52587.74920072935,280701.78454791754,5.690834397963705,0.270660007028929,5.685143563565624
1,5.28E-6,2,88,-15,2.016495287845037E-6,4.963624659820203,0.5175617971951445,3.1503323040541535E-5,2.113691408023381E-9,405.4681545862804,0.0077088,0.02136821526276752,0.20681769415917542,52598.089791703096,280756.9803375029,5.690834397963705,0.270660007028929,5.685143563565624
1,5.28E-6,2,89,-15,2.0169283691266547E-6,4.964690694014333,0.5176729535800837,3.150951647796798E-5,2.1141069519790963E-9,405.54786813397857,0.0077088,0.021372416175286357,0.2068621122505971,52608.43038267681,280812.1761270874,5.690834397963705,0.270660007028929,5.685143563565624
1,5.28E-6,2,90,-15,2.017349951874165E-6,4.96572842444411,0.5177811587049772,3.151554067779297E-5,2.1145111410671454E-9,405.6254034842258,0.0077088,0.02137650229656568,0.20690535101850463,52618.48841379021,280865.86367457645,5.690834397963707,0.27066000702892906,5.6851435635656244
1,5.28E-6,2,91,-15,2.0177517792375085E-6,4.96671752678504,0.5178842933334526,3.15212741141344E-5,2.11489582160125E-9,405.6991965202749,0.0077088,0.021380391197485162,0.20694656361604336,52628.06098488418,280916.9599437575,5.690834397963707,0.27066000702892906,5.685143563565625
1,5.28E-6,2,92,-15,2.018149405287002E-6,4.967696287547115,0.5179863496358044,3.152694571474333E-5,2.115276353314091E-9,405.7721936904304,0.0077088,0.02138423815618662,0.2069873453144631,52637.530314761156,280967.5051341361,5.690834397963708,0.2706600070289291,5.685143563565626
1,5.28E-6,2,93,-15,2.0185428300226454E-6,4.968664706730335,0.518087327612033,3.153255547961972E-5,2.1156527362056738E-9,405.84439499469175,0.0077088,0.0213880431726701,0.20702769611376412,52646.89640342098,281017.4992457125,5.690834397963708,0.2706600070289291,5.685143563565626
1,5.28E-6,2,94,-15,2.0189320534444386E-6,4.9696227843347005,0.5181872272621387,3.153810340876372E-5,2.116024970275988E-9,405.9158004330607,0.0077088,0.021391806246935558,0.20706761601394635,52656.15925086404,281066.942278486,5.690834397963707,0.27066000702892906,5.6851435635656244
1,5.28E-6,2,95,-15,2.0193170755523825E-6,4.970570520360212,0.5182860485861193,3.154358950217515E-5,2.1163930555250413E-9,405.98641000553533,0.0077088,0.021395527378983023,0.20710710501500895,52665.31885709005,281115.8342324574,5.690834397963707,0.27066000702892906,5.6851435635656244
1,5.28E-6,2,96,-15,2.0196978963464758E-6,4.971507914806869,0.5183837915839771,3.1549013759854136E-5,2.116756991952835E-9,406.05622371211695,0.0077088,0.021399206568812452,0.2071461631169529,52674.375222099094,281164.17510762665,5.690834397963704,0.27066000702892895,5.685143563565623
1,5.28E-6,2,97,-15,2.0200745158267185E-6,4.972434967674668,0.5184804562557108,3.155437618180056E-5,2.117116779559363E-9,406.1252415528042,0.0077088,0.02140284381642391,0.20718479031977774,52683.32834589101,281211.9649039933,5.6908343979637035,0.2706600070289289,5.685143563565622
1,5.28E-6,2,98,-15,2.020446933993112E-6,4.973351678963615,0.5185760426013221,3.1559676768014595E-5,2.117472418344629E-9,406.1934635275992,0.0077088,0.02140643912181735,0.20722298662348398,52692.17822846599,281259.2036215579,5.690834397963705,0.270660007028929,5.685143563565623
1,5.28E-6,2,99,-15,2.020815150845655E-6,4.974258048673708,0.5186705506208096,3.156491551849607E-5,2.1178239083086298E-9,406.26088963649977,0.0077088,0.021409992484992806,0.20726075202807118,52700.92486982403,281305.89126032015,5.690834397963705,0.270660007028929,5.685143563565624
1,5.28E-6,2,100,-15,2.021179166384348E-6,4.975154076804943,0.5187639803141737,3.157009243324503E-5,2.1181712494513703E-9,406.3275198795065,0.0077088,0.02141350390595024,0.2072980865335395,52709.5682699651,281352.02782028064,5.690834397963705,0.270660007028929,5.685143563565623
1,5.28E-6,2,101,-15,2.021538980609191E-6,4.976039763357325,0.5188563316814138,3.1575207512261574E-5,2.1185144417728494E-9,406.39335425662074,0.0077088,0.02141697338468966,0.20733499013988865,52718.108428889085,281397.6133014377,5.6908343979637035,0.2706600070289289,5.685143563565621
1,5.28E-6,2,102,-15,2.0218945935201844E-6,4.976915108330852,0.5189476047225301,3.158026075554559E-5,2.1188534852730628E-9,406.4583927678409,0.0077088,0.021420400921211096,0.20737146284711871,52726.54534659615,281442.64770379267,5.6908343979637035,0.2706600070289289,5.685143563565622
1,5.28E-6,2,103,-15,2.0222460051173274E-6,4.977780111725524,0.519037799437524,3.158525216309711E-5,2.1191883799520175E-9,406.52263541316745,0.0077088,0.021423786515514544,0.2074075046552303,52734.87902308625,281487.13102734525,5.690834397963702,0.27066000702892884,5.68514356356562
1,5.28E-6,2,104,-15,2.02259321540062E-6,4.978634773541339,0.5191269158263938,3.1590181734916084E-5,2.1195191258097084E-9,406.5860821925999,0.0077088,0.021427130167599957,0.20744311556422265,52743.109458359344,281531.0632720958,5.690834397963701,0.2706600070289288,5.685143563565619
1,5.28E-6,2,105,-15,2.022936224370063E-6,4.979479093778302,0.5192149538891397,3.159504947100266E-5,2.1198457228461343E-9,406.6487331061399,0.0077088,0.021430431877467404,0.20747829557409592,52751.236652415486,281574.44443804416,5.690834397963701,0.2706600070289288,5.685143563565619
1,5.28E-6,2,106,-15,2.0232750320256556E-6,4.980313072436409,0.5193019136257625,3.159985537135669E-5,2.1201681710612984E-9,406.7105881537858,0.0077088,0.02143369164511679,0.2075130446848504,52759.26060525451,281617.2745251897,5.690834397963701,0.2706600070289288,5.685143563565619
1,5.28E-6,2,107,-15,2.0236092630211913E-6,4.981135785596969,0.5193876986983936,3.160459495489099E-5,2.1204861698000714E-9,406.77158966104537,0.0077088,0.021436906431096258,0.20754732439987375,52767.173835233145,281659.5135981735,5.690834397963702,0.27066000702892884,5.68514356356562
1,5.28E-6,2,108,-15,2.0239389918557285E-6,4.981947416640209,0.5194723282282614,3.160926911101579E-5,2.1207997787367523E-9,406.8317490752041,0.0077088,0.021440076838678913,0.20758114236000896,52774.977827314775,281701.1695834018,5.6908343979637035,0.2706600070289289,5.685143563565621
1,5.28E-6,2,109,-15,2.024264448245432E-6,4.98274853101492,0.519555861175241,3.161388058220771E-5,2.1211091818757218E-9,406.8911016937107,0.0077088,0.021443204728044098,0.207614522125622,52782.677160350584,281742.26692177146,5.6908343979637035,0.2706600070289289,5.685143563565622
1,5.28E-6,2,110,-15,2.0245856321903017E-6,4.9835391287211,0.5196382975393319,3.161842936846675E-5,2.121414379216977E-9,406.9496475165651,0.0077088,0.02144629009919182,0.2076474636967127,52790.27183434061,281782.80561328144,5.690834397963705,0.270660007028929,5.685143563565623
1,5.28E-6,2,111,-15,2.0249025436903364E-6,4.9843192097587465,0.5197196373205346,3.162291546979287E-5,2.1217153707605167E-9,407.0073865437671,0.0077088,0.021449332952122133,0.2076799670732813,52797.761849284914,281822.78565793205,5.690834397963705,0.270660007028929,5.685143563565624
1,5.28E-6,2,112,-15,2.0252151827455376E-6,4.985088774127864,0.5197998805188484,3.162733888618608E-5,2.1220121565063414E-9,407.06431877531656,0.0077088,0.021452333286834928,0.20771203225532753,52805.147205183304,281862.2070557244,5.690834397963707,0.27066000702892906,5.6851435635656244
1,5.28E-6,2,113,-15,2.0255235493559043E-6,4.98584782182845,0.5198790271342753,3.163169961764649E-5,2.1223047364544475E-9,407.12044421121504,0.0077088,0.021455291103330304,0.20774365924285207,52812.42790203596,281901.06980665674,5.690834397963705,0.270660007028929,5.685143563565623
1,5.28E-6,2,114,-15,2.0258276435214366E-6,4.986596352860506,0.5199570771668144,3.1635997664173955E-5,2.1225931106048425E-9,407.17576285146043,0.0077088,0.0214582064016082,0.20777484803585472,52819.60393984281,281939.37391073024,5.690834397963705,0.270660007028929,5.685143563565624
1,5.28E-6,2,115,-15,2.026127465242135E-6,4.987334367224029,0.5200340306164646,3.164023302576853E-5,2.122877278957519E-9,407.2302746960537,0.0077088,0.021461079181668657,0.20780559863433493,52826.675318603935,281977.11936794384,5.690834397963707,0.27066000702892906,5.6851435635656244
1,5.28E-6,2,116,-15,2.0264230145179996E-6,4.988061864919023,0.5201098874832255,3.1644405702430205E-5,2.123157241512483E-9,407.28397974499467,0.0077088,0.021463909443511637,0.20783591103829255,52833.64203831917,282014.3061782991,5.690834397963707,0.27066000702892906,5.6851435635656244
1,5.28E-6,2,117,-15,2.026714291349029E-6,4.988778845945484,0.5201846477670988,3.1648515694159026E-5,2.1234329982697335E-9,407.33687799828385,0.0077088,0.02146669718713711,0.2078657852477284,52840.504098988604,282050.93434179475,5.690834397963707,0.27066000702892906,5.6851435635656244
1,5.28E-6,2,118,-15,2.027001295735225E-6,4.989485310303415,0.5202583114680852,3.1652563000954885E-5,2.1237045492292648E-9,407.38896945592,0.0077088,0.021469442412545225,0.2078952212626425,52847.26150061231,282087.0038584318,5.690834397963707,0.27066000702892906,5.6851435635656244
1,5.28E-6,2,119,-15,2.027284027676587E-6,4.990181257992815,0.5203308785861819,3.1656547622817925E-5,2.123971894391085E-9,407.4402541179047,0.0077088,0.021472145119735796,0.20792421908303393,52853.914243190244,282122.5147282088,5.690834397963707,0.27066000702892906,5.6851435635656244
1,5.28E-6,2,120,-15,2.027562487173114E-6,4.990866689013683,0.5204023491213908,3.166046955974804E-5,2.124235033755185E-9,407.49073198423685,0.0077088,0.021474805308708947,0.20795277870890347,52860.46232672229,282157.46695112664,5.690834397963707,0.27066000702892906,5.685143563565625
1,5.28E-6,2,121,-15,2.0278366742248078E-6,4.991541603366022,0.5204727230737122,3.166432881174529E-5,2.124493967321573E-9,407.540403054917,0.0077088,0.02147742297946466,0.20798090014025106,52866.90575120867,282191.860527186,5.690834397963707,0.27066000702892906,5.6851435635656244
1,5.28E-6,2,122,-15,2.028106588831667E-6,4.992206001049829,0.5205420004431446,3.166812537880967E-5,2.124748695090247E-9,407.58926732994536,0.0077088,0.021479998132002857,0.20800858337707626,52873.244516649065,282225.6954563857,5.690834397963707,0.27066000702892906,5.6851435635656244
1,5.28E-6,2,123,-15,2.0283722309936914E-6,4.992859882065104,0.5206101812296893,3.167185926094111E-5,2.1249992170612046E-9,407.63732480932066,0.0077088,0.021482530766323633,0.20803582841937948,52879.478623043884,282258.97173872613,5.690834397963707,0.27066000702892906,5.6851435635656244
1,5.28E-6,2,124,-15,2.0286408685086267E-6,4.993521136173518,0.5206791308155683,3.16756385202977E-5,2.125252783582439E-9,407.6859663229493,0.0077088,0.021485094179312252,0.20806338067389674,52885.78849145769,282292.6524219836,5.690834397963705,0.270660007028929,5.685143563565624
1,5.28E-6,2,125,-15,2.0289079041555555E-6,4.994178447266748,0.5207476692595564,3.167939480252636E-5,2.1255048084708184E-9,407.7343121060718,0.0077088,0.021487642007271438,0.20809076863611436,52892.05999715544,282326.1283335394,5.690834397963707,0.27066000702892906,5.6851435635656244
1,5.28E-6,2,126,-15,2.0291716912660284E-6,4.994827762052841,0.5208153739211032,3.168310362393173E-5,2.1257536490114906E-9,407.7820470376849,0.0077088,0.021490157643290483,0.20811782341886856,52898.25226204914,282359.18127519346,5.690834397963708,0.2706600070289291,5.685143563565626
1,5.28E-6,2,127,-15,2.029432229840046E-6,4.995469080531802,0.5208822448002074,3.1686764984513724E-5,2.125999305204453E-9,407.8291711177874,0.0077088,0.021492641087369358,0.20814454502215854,52904.36528613881,282391.8112469464,5.690834397963707,0.27066000702892906,5.6851435635656244
1,5.28E-6,2,128,-15,2.029689519877608E-6,4.996102402703624,0.5209482818968691,3.1690378884272375E-5,2.1262417770497093E-9,407.8756843463796,0.0077088,0.021495092339508106,0.20817093344598456,52910.39906942448,282424.0182487969,5.690834397963705,0.270660007028929,5.685143563565624
1,5.28E-6,2,129,-15,2.0299435613787145E-6,4.996727728568311,0.5210134852110879,3.1693945323207655E-5,2.1264810645472563E-9,407.9215867234613,0.0077088,0.021497511399706744,0.20819698869034642,52916.35361190602,282455.80228074675,5.690834397963705,0.270660007028929,5.685143563565623
1,5.28E-6,2,130,-15,2.030194354343366E-6,4.997345058125865,0.5210778547428643,3.169746430131961E-5,2.1267171676970922E-9,407.966878249033,0.0077088,0.021499898267965174,0.20822271075524426,52922.22891358353,282487.1633427946,5.690834397963704,0.27066000702892895,5.685143563565623
1,5.28E-6,2,131,-15,2.030441898771561E-6,4.99795439137628,0.5211413904921989,3.1700935818608225E-5,2.1269500864992254E-9,408.0115589230945,0.0077088,0.021502252944283467,0.20824809964067836,52928.0249744571,282518.1014349407,5.690834397963704,0.27066000702892895,5.685143563565623
1,5.28E-6,2,132,-15,2.0306861946633013E-6,4.998555728319562,0.5212040924590908,3.1704359875073474E-5,2.127179820953651E-9,408.05562874564555,0.0077088,0.021504575428661653,0.20827315534664836,52933.74179452648,282548.61655718525,5.690834397963705,0.270660007028929,5.685143563565623
1,5.28E-6,2,133,-15,2.0309272420185854E-6,4.999149068955706,0.5212659606435404,3.170773647071541E-5,2.1274063710603644E-9,408.0990877166867,0.0077088,0.021506865721099663,0.20829787787315437,52939.37937379187,282578.7087095288,5.690834397963705,0.270660007028929,5.685143563565623
1,5.28E-6,2,134,-15,2.0311650408374136E-6,4.999734413284715,0.5213269950455471,3.171106560553402E-5,2.1276297368193744E-9,408.14193583621784,0.0077088,0.02150912382159753,0.2083222672201963,52944.93771225323,282608.37789197004,5.690834397963707,0.27066000702892906,5.685143563565625
1,5.28E-6,2,135,-15,2.0313995911197866E-6,5.000311761306588,0.5213871956651119,3.17143472795293E-5,2.1278499182306713E-9,408.184173104239,0.0077088,0.021511349730155272,0.20834632338777437,52950.416809910625,282637.6241045099,5.690834397963705,0.270660007028929,5.685143563565624
1,5.28E-6,2,136,-15,2.031630892865704E-6,5.000881113021325,0.5214465625022346,3.171758149270121E-5,2.128066915294262E-9,408.2257995207495,0.0077088,0.021513543446772854,0.20837004637588863,52955.81666676385,282666.4473471482,5.690834397963707,0.27066000702892906,5.685143563565625
1,5.28E-6,2,137,-15,2.031858946075166E-6,5.0014424684289285,0.5215050955569147,3.1720768245049744E-5,2.128280728010148E-9,408.26681508574956,0.0077088,0.021515704971450316,0.20839343618453876,52961.13728281315,282694.84761988505,5.690834397963707,0.27066000702892906,5.6851435635656244
1,5.28E-6,2,138,-15,2.0320837507481725E-6,5.001995827529395,0.5215627948291517,3.172390753657496E-5,2.128491356378324E-9,408.3072197992396,0.0077088,0.021517834304187567,0.20841649281372465,52966.37865805831,282722.82492272055,5.690834397963707,0.27066000702892906,5.685143563565625
