% Model,ghost_cell_flux.mph
% Version,COMSOL 5.3.1.275
% Date,"Sep 23 2019, 17:08"
% Table,transient_parametric_sweep_2 {tbl20} - Pressure {gev28} (sw1(t))
% K_ads (m^3/kg),t (h),p_in (Pa),alpha (1),c_in (ug/m^3),j_ck (ug/(m^2*s)),m_ads (g),c_ads (mol/kg),c_ads_vol (ug/m^3),c_ads/c_gas (1),alpha_ck (1),n_ck (ug/s),c_gas (ug/m^3),c_liq (ug/m^3),u_ck (cm/h),Pe (1)
5.28E-4,9,-15,1.9233714294669456E-6,4.734399289124163,0.49366025285803833,0.0029004321139034788,1.9454807179187167E-7,37320.03988299166,0.7708799999999992,0.019667701071333855,0.19726663704206762,48412.25597108715,258413.9243762556,4.37054177495947,0.20786597971538837
5.28E-4,10,-15,1.932469756399355E-6,4.756794917914883,0.4959954660817586,0.0029121794759929083,1.9533603253474993E-7,37471.19391952156,0.7708799999999993,0.019747359410808206,0.19819978824626627,48608.33582337268,259460.5552986089,4.370541931931598,0.20786598718109098
5.28E-4,11,-15,1.9385532965555045E-6,4.771769616898851,0.49755689198508884,0.0029203132093167826,1.9588160715000917E-7,37575.85117062201,0.7708799999999993,0.019802513894459462,0.19882373403723697,48744.09917318125,260185.23005930276,4.370541941200824,0.2078659876219418
5.28E-4,12,-15,1.944543976662616E-6,4.7865157398816285,0.4990944840542138,0.00292833563734138,1.964197159013893E-7,37679.07624953396,0.7708799999999995,0.01985691362183035,0.19943815582805932,48878.00468235519,260899.98807722883,4.370541945920577,0.20786598784641647
5.28E-4,13,-15,1.9505346567697286E-6,4.801261862864408,0.5006320761239246,0.0029363580653659826,1.9695782465276928E-7,37782.30132844595,0.7708799999999995,0.01991131334920124,0.2000525776191157,49011.91019152905,261614.7460951551,4.370541950640334,0.20786598807089135
5.28E-4,14,-15,1.956206780831167E-6,4.815223856742907,0.5020879063189054,0.002943977751172575,1.9746891924940766E-7,37880.34429826234,0.7708799999999992,0.01996298209951717,0.20063432736503006,49139.09337155244,262293.6218055558,4.370541954482808,0.20786598825364208
5.28E-4,15,-15,1.9605352717319727E-6,4.82587848326475,0.5031988742255348,0.0029498987161209237,1.9786607121456731E-7,37956.5297214477,0.7708799999999993,0.020003131899300378,0.20107827014051918,49237.92253197349,262821.15002490784,4.370541954625013,0.20786598826040545
5.28E-4,16,-15,1.9648637626327777E-6,4.836533109786592,0.5043098421321776,0.0029558196810692775,1.9826322317972705E-7,38032.71514463313,0.7708799999999992,0.02004328169908359,0.2015222129160136,49336.75169239457,263348.67824425915,4.3705419547672255,0.20786598826716918
5.28E-4,17,-15,1.9691922535335828E-6,4.847187736308435,0.5054208100388341,0.0029617406460176274,1.986603751448868E-7,38108.90056781853,0.7708799999999992,0.020083431498866804,0.20196615569151358,49435.58085281566,263876.20646361104,4.370541954909438,0.20786598827393288
5.28E-4,18,-15,1.973276392087076E-6,4.857240886921003,0.5064690614764473,0.0029673477479105173,1.9903647457378674E-7,38181.047495604755,0.7708799999999992,0.02012145300724042,0.20238503696598378,49529.17120123075,264375.7710621319,4.370541954996474,0.2078659882780724
5.28E-4,19,-15,1.977013485873735E-6,4.866439783138284,0.5074282389902008,0.0029725090815016157,1.993826738498219E-7,38247.45869500703,0.7708799999999992,0.020156451780599906,0.20276832430047967,49615.32105516678,264835.61994530185,4.370541955005206,0.20786598827848768
5.28E-4,20,-15,1.9805902159264066E-6,4.875243942313847,0.5083462574677946,0.0029774660368177344,1.9971516434118206E-7,38311.24014647041,0.7708799999999992,0.020190064673973263,0.20313516448412614,49698.059550734666,265277.25975133484,4.370497613673734,0.20786387937419554
5.28E-4,21,-14.847366898148147,1.978045101775323E-6,4.868979116683693,0.5076931169417416,0.0029817087137816852,1.9999974422106166E-7,38365.830934079706,0.7708799999999993,0.020218834077631895,0.20287416952991533,49768.87574470701,265655.2609460051,4.322475026797529,0.20557989203727497
5.28E-4,22,-13.536930084228516,1.9290675245769982E-6,4.748420287994511,0.495119677607259,0.0029808148628029316,1.9993978867735068E-7,38354.32969810296,0.7708799999999995,0.020212772913928676,0.1978498231718562,49753.956125600525,265575.62331610854,3.932045887544226,0.1870108130262235
5.28E-4,23,-10.433055736400462,1.803130054686113E-6,4.438423862555901,0.46278097998935486,0.002966691850876368,1.989924799211707E-7,38172.60802779021,0.7708799999999992,0.020117005398644666,0.184927279603742,49518.22336523225,264317.3339327923,3.018064261532481,0.14354121682620616
5.28E-4,24,-5.692040478741681,1.6077415865235633E-6,3.9574730640779348,0.41263627138885856,0.0029321797681287898,1.9667756307830527E-7,37728.53891877343,0.7708799999999992,0.019882980501604388,0.16488945404698416,48942.16858495932,261242.4808105801,1.627990267536135,0.07742833940344938
5.28E-4,25,-3.552713678800501E-15,1.3792968152196825E-6,3.3951538228251046,0.3540159636827472,0.0028748454770537385,1.9283183411856312E-7,36990.815039863446,0.7708799999999992,0.019494199225671218,0.1414647790876226,47985.179327344624,256134.28362609402,-0.03449734862999037,-0.0016407176821053855
5.28E-4,26,5.692040478741667,1.1607336415895567E-6,2.857158239647512,0.2979134789192714,0.0027968163252155556,1.8759798604437242E-7,35986.80910410034,0.7708799999999993,0.018965087019994494,0.11904622617613816,46682.76398933728,249182.27835570736,-1.6902313624205587,-0.0803885687829819
5.28E-4,27,10.43305573640044,9.847133487008637E-7,2.4238824111952746,0.25273515828500237,0.002707266433068663,1.815913780073026E-7,34834.56508831407,0.7708799999999992,0.01835785318705192,0.10099296925068468,45188.051432536915,241203.83302467508,-3.0637929293780606,-0.1457161037926828
5.28E-4,28,13.536930084228473,8.65374385599533E-7,2.1301282806016113,0.22211448735671932,0.0026180347868246354,1.7560611648838135E-7,33686.41596229631,0.7708799999999992,0.01775277736541217,0.08875694914774303,43698.65084357663,233253.7418041502,-3.957809528524832,-0.1882361495518122
5.28E-4,29,14.847366898148135,8.002344388993284E-7,1.9697856069888988,0.20540568056935404,0.0025406095576039206,1.7041277685435643E-7,32690.180736305087,0.7708799999999995,0.017227760332124968,0.08208010995551202,42406.3158160869,226355.5430037896,-4.330662132691767,-0.20596927643750879
5.28E-4,30,15,7.715185758275836E-7,1.899101203742286,0.19802598170572278,0.0024801522595070003,1.6635757048902866E-7,31912.272932368087,0.7708799999999993,0.01681780208457593,0.07913118228960504,41397.19921695732,220969.10158924313,-4.369339371885806,-0.20780879259631038
5.28E-4,31,15,7.539189592931817E-7,1.8557795599179194,0.19350344983388482,0.0024335807235887495,1.6323375922316615E-7,31313.034091524412,0.7708799999999992,0.016502002572330032,0.07732397855361862,40619.85534911322,216819.8117978444,-4.370058557319833,-0.20784299755133395
5.28E-4,32,15,7.403042663585235E-7,1.8222668480391984,0.19001057124110046,0.0023958281087525096,1.607014819165246E-7,30827.26885515778,0.7708799999999995,0.016246003771426848,0.07592822426794203,39989.7115700988,213456.24355277742,-4.370023913499434,-0.20784134986735353
5.28E-4,33,15,7.292988123307435E-7,1.7951768055610013,0.1871846438415011,0.0023643062806930374,1.5858713804378638E-7,30421.675538656713,0.7708799999999992,0.01603225565833576,0.07479898367906214,39463.56830979748,210647.80709487374,-4.369856404181329,-0.20783338300870938
5.28E-4,34,15,7.198536358650011E-7,1.7719274029443386,0.18476049799725502,0.0023368803252911984,1.5674752707171754E-7,30068.784069651327,0.7708799999999993,0.015846281475436097,0.07383029499970144,39005.79087491088,208204.2923057549,-4.3699403739625495,-0.2078373766693901
5.28E-4,35,15,7.116956593355148E-7,1.7518464567005876,0.18266659266587368,0.0023128446647637884,1.5513532198426324E-7,29759.515735047986,0.7708799999999993,0.015683296731184033,0.07299357042928145,38604.602188470286,206062.83575102687,-4.369951897216702,-0.2078379247233013
5.28E-4,36,15,7.045896303758755E-7,1.7343548906205324,0.1808427626990223,0.002291641425081569,1.5371310307552074E-7,29486.692335115316,0.7708799999999992,0.015539518506617155,0.07226476797452767,38250.69055509974,204173.7336584427,-4.369946819069003,-0.20783768320309604
5.28E-4,37,15,6.982945840744942E-7,1.7188595670040623,0.17922713496554957,0.0022726826258077735,1.5244143123582317E-7,29242.748289109204,0.7708799999999992,0.0154109597325638,0.07161916313223199,37934.241761505305,202484.59992615558,-4.369946893229476,-0.20783768673021924
5.28E-4,38,15,6.926437553780751E-7,1.7049499918937032,0.17777673924427784,0.0022555399041997094,1.512915737997099E-7,29022.17182705405,0.7708799999999992,0.01529471570033139,0.07103958500201182,37648.10583625728,200957.26958665412,-4.369946878794859,-0.2078376860436989
5.28E-4,39,15,6.87515859906749E-7,1.692327622494737,0.1764605924823252,0.0022398950458251106,1.5024218635994005E-7,28820.868464115487,0.7708799999999992,0.015188628612017899,0.07051365275593555,37386.971336804,199563.391333303,-4.369946874522704,-0.20783768584051224
5.28E-4,40,15,6.827580643576366E-7,1.6806162580019417,0.17523943593842584,0.0022253310123602444,1.4926529584265492E-7,28633.47214231896,0.7708799999999992,0.015089870549311744,0.07002567860099337,37143.87731205763,198265.80914740698,-4.369946872685045,-0.20783768575311193
5.28E-4,41,15,6.783814192427067E-7,1.6698430993683984,0.1741161066793087,0.0022118777148030576,1.4836290854441513E-7,28460.367728330017,0.7708799999999993,0.014998644337358652,0.06957679622905019,36919.32301827786,197067.1879485552,-4.369946872765843,-0.20783768575695477
5.28E-4,42,15,6.743378395144458E-7,1.6598897847367562,0.173078263814347,0.002199399866734683,1.4752595005461692E-7,28299.814483407165,0.7708799999999995,0.014914032604973695,0.06916207422021148,36711.05033650781,195955.47439674934,-4.369946873463824,-0.20783768579015116
5.28E-4,43,15,6.705676796711563E-7,1.6506094960683835,0.17211059920290836,0.0021877300065829856,1.4674318779663822E-7,28149.657669116426,0.7708799999999993,0.01483489980268964,0.06877539544148062,36516.26409962175,194915.74850753898,-4.369946873406788,-0.20783768578743855
5.28E-4,44,15,6.671088291633451E-7,1.6420954986498473,0.17122283725034246,0.002176974513316513,1.4602175719802762E-7,28011.266070243317,0.7708799999999995,0.014761967281557445,0.0684206457652353,36336.73992092584,193957.4881123834,-4.369946873466446,-0.20783768579027592
5.28E-4,45,14.898244598765434,6.657355862229779E-7,1.6387152465045445,0.17087042378621942,0.002167289858248214,1.4537215365775696E-7,27886.653012875297,0.7708799999999992,0.014696296066586,0.06827982134497172,36175.089524796684,193094.63401887336,-4.337197783571202,-0.20628011649878336
5.28E-4,46,14.024620056152346,6.785635948235704E-7,1.670291526503856,0.17416278738542962,0.002161615705034335,1.4499155672479655E-7,27813.643331583644,0.7708799999999992,0.014657819886189099,0.0695954498392161,36080.379996346564,192589.09548463835,-4.078122371939845,-0.1939583113240876
5.28E-4,47,11.955370490933644,7.175665568894924E-7,1.7662977336511745,0.1841753150741242,0.002165975892760647,1.4528401870338858E-7,27869.746137459802,0.7708799999999992,0.014687386125097075,0.07359645590361837,36153.15760878453,192977.56629765042,-3.4680755360146454,-0.16494406326257802
5.28E-4,48,8.794693652494454,7.865694387776417E-7,1.9361490634327094,0.20187825582407146,0.002184657323928445,1.465370859255401E-7,28110.121270844764,0.7708799999999993,0.014814064078368827,0.08067055102729713,36464.97674196341,194641.98792568792,-2.5413690716320247,-0.12086926497758431
5.28E-4,49,4.9999999999999964,8.821997313961541E-7,2.1715440487462323,0.22642353527806985,0.0022183212118214164,1.4879510963421444E-7,28543.276604065588,0.7708799999999992,0.015042337403851589,0.09047884469711467,37026.87396749893,197641.27114920624,-1.433531303850284,-0.06817973703735636
5.28E-4,50,1.2053063475055357,9.937819186634487E-7,2.446204792887372,0.2550701014169067,0.002263825736773169,1.5184735055539738E-7,29128.786148631512,0.7708799999999992,0.015350901562224444,0.10192601252619363,37786.40793460919,201695.49562606725,-0.32992305975021496,-0.0156913681591141
5.28E-4,51,-1.9553704909336531,1.1039838946705436E-6,2.717468132289614,0.28335293562885827,0.0023153191376383483,1.5530129860689743E-7,29791.354930982026,0.7708799999999995,0.015700076021612015,0.11322783307728919,38645.90459083381,206283.29884796034,0.5860628236927173,0.0278735519059953
5.28E-4,52,-4.024620056152354,1.1929667145974735E-6,2.936500292668058,0.3061910578686948,0.002365688271192627,1.5867983581307418E-7,30439.457696120542,0.7708799999999993,0.016041626874403542,0.12235394672432771,39486.6356581057,210770.9355027882,1.1818936426395081,0.056211676399987906
5.28E-4,53,-4.898244598765444,1.2482796224342284E-6,3.0726536052990454,0.32039095235294995,0.0024090816885693716,1.6159047303800285E-7,30997.80348859625,0.7708799999999993,0.016335875706271864,0.12802822456023594,40210.93229633181,214637.0709047061,1.430653404016162,0.06804286213732225
5.28E-4,54,-5,1.27492690224261E-6,3.1382461687785077,0.32722786030915224,0.002443136041942884,1.6387468743253293E-7,31435.98296537034,0.7708799999999992,0.016566796760799283,0.1307602529795343,40779.34693515245,217671.142640142,1.4567014845480968,0.06928172680405481
5.28E-4,55,-5,1.2911928265488153E-6,3.178284914957444,0.3314027480597419,0.002468674015198848,1.6558766096864978E-7,31764.581651019518,0.7708799999999993,0.016739968620798483,0.13242853812466984,41205.61131566458,219946.44770867127,1.4567767203090847,0.06928530506871229
5.28E-4,56,-5,1.303918039833522E-6,3.2096081631902442,0.3346688532421837,0.0024893595295197605,1.6697515316536952E-7,32030.74344662096,0.7708799999999993,0.016880236172733324,0.1337336737555736,41550.881390905095,221789.4230735431,1.456780956560845,0.06928550654776633
5.28E-4,57,-5,1.3148539616702437E-6,3.236527051438492,0.33747571015729244,0.0025074352818057638,1.6818759414496472E-7,32263.32527227206,0.7708799999999993,0.01700280704446533,0.134855293778851,41852.59089906611,223399.8817572299,1.4567813502203122,0.06928552527048197
5.28E-4,58,-5,1.3241818299376185E-6,3.259487698673614,0.339869839170735,0.0025230947061451185,1.6923795860479392E-7,32464.816056382457,0.7708799999999992,0.017108992903937525,0.13581198773262262,42113.96852478005,224795.05776483496,1.4567813315431686,0.06928552438218415
5.28E-4,59,-5,1.3322675704056494E-6,3.279390835081592,0.34194515878020826,0.0025368196886881656,1.701585693221854E-7,32641.41625793329,0.7708799999999993,0.017202061399687472,0.13664128544856813,42343.05761977643,226017.88473049374,1.4567812937146858,0.06928552258303543
5.28E-4,60,-5,1.3392909581524006E-6,3.296678978934637,0.3437478088317753,0.002548855202156765,1.7096585797656147E-7,32796.277956128986,0.7708799999999993,0.01728367368083891,0.1373616244091743,42543.94712034169,227090.18849254222,1.4567812346099194,0.06928551977197199
5.28E-4,61,-5,1.3454436273989026E-6,3.3118238399118685,0.34532697683540986,0.002559495228253808,1.716795435515735E-7,32933.18383177222,0.7708799999999995,0.017355823224234422,0.13799265994342666,42721.543990987215,228038.16134321602,1.4567811878441663,0.06928551754776054
5.28E-4,62,-5,1.3508524846815634E-6,3.325137799806292,0.34671523595303966,0.002568929804525324,1.7231237291965248E-7,33054.57910975315,0.7708799999999995,0.01741979866601547,0.1385474082868315,42879.02022332033,228878.73467277724,1.456781180443173,0.06928551719576419
5.28E-4,63,-5,1.3555997406262742E-6,3.336823220950433,0.34793368591172097,0.0025772813770773,1.7287255922038599E-7,33162.03931171111,0.7708799999999992,0.017476430307776864,0.13903430089032057,43018.41961357296,229622.81781388013,1.4567811831888715,0.0692855173263515
5.28E-4,64,-5,1.3599118064309593E-6,3.347437416922979,0.3490404380536209,0.0025848881235331525,1.7338278590299027E-7,33259.915790099076,0.7708799999999992,0.01752801131693131,0.13947655904622375,43145.38681779145,230300.5406931605,1.4567811832117252,0.06928551732743846
5.28E-4,65,-5,1.3637371096366242E-6,3.356853441566021,0.3500222557401311,0.002591678460624425,1.738382514805473E-7,33347.28747856247,0.7708799999999993,0.01757405629052147,0.13986889339375325,43258.72701141874,230905.5256011616,1.4567811856822606,0.06928551744493881
5.28E-4,66,-5,1.3672680111047205E-6,3.365544793191825,0.35092851112345375,0.0025979550243507396,1.7425925542840038E-7,33428.04841327677,0.7708799999999993,0.017616617389790975,0.14023103304492893,43363.49161124531,231464.73588446347,1.4567811859622073,0.06928551745825327
5.28E-4,67,-5,1.3704376011939644E-6,3.373346773004684,0.35174203088507683,0.0026036145275436066,1.7463886970318177E-7,33500.86959183953,0.7708799999999993,0.017654994229047448,0.14055611554167352,43457.95661041862,231968.9691754543,1.4567811861472766,0.0692855174670553
5.28E-4,68,-5,1.3733887350581143E-6,3.3806110204893285,0.3524994807836676,0.002608895737791675,1.7499310977160613E-7,33568.82325162132,0.7708799999999995,0.017690805880682378,0.14085879252115038,43546.10737290027,232439.49846628564,1.45678118620798,0.06928551746994238
5.28E-4,69,-5,1.3760649100404787E-6,3.38719845375363,0.35318635862805536,0.0026137041905908696,1.753156393753507E-7,33630.693911989896,0.7708799999999993,0.017723411785098075,0.14113326890776773,43626.36715440781,232867.90744440374,1.4567811861577,0.06928551746755103
5.28E-4,70,-5,1.3786261408430311E-6,3.3935029506932812,0.35384373443571476,0.0026183042624379513,1.7562419171266087E-7,33689.883321724665,0.7708799999999993,0.017754604667552194,0.14139595628050844,43703.14876728503,233277.75072696785,1.4567811861645579,0.0692855174678772
5.28E-4,71,-5,1.3810134738159596E-6,3.3993793962704455,0.3544564769255938,0.002622598550036749,1.7591223340412478E-7,33745.138186573226,0.7708799999999992,0.017783724040628533,0.1416408081794641,43774.82641471204,233660.3501698185,1.4567811861666138,0.06928551746797498
5.28E-4,72,-5,1.3832269089592643E-6,3.4048277904851236,0.3550245860976923,0.0026265870533872604,1.7617976444974315E-7,33796.45850653556,0.7708799999999993,0.017810769904327207,0.14186782460463462,43841.40009668887,234015.7057729554,1.4567811861638758,0.06928551746784477
5.28E-6,0,-5,1.439392066176688E-6,3.5430789240570792,0.36944016141737096,2.7301693596308702E-5,1.8312760434396096E-9,351.29258464739445,0.007708799999999993,0.018513156912701972,0.14762828850237808,45570.33320975954,243244.3686759908,1.456781186145071,0.06928551746695039
5.28E-6,1,-5.006022144,1.4397070893583374E-6,3.543854356978879,0.3695210157275716,2.730170563939316E-5,1.8312768512360946E-9,351.29273960650903,0.007708799999999992,0.018513165079063944,0.14766059788473426,45570.35331134666,243244.47597382087,1.459198578326867,0.06940049030558205
5.28E-6,2,-5.932511744,1.4702229300725595E-6,3.61896942439177,0.3773532076591482,2.734290940241711E-5,1.8340406161966505E-9,351.82291098063354,0.007708799999999992,0.018541105167379897,0.15079034178059222,45639.12813675718,243611.58079420432,1.7386858230152538,0.08269309633167243
5.28E-6,3,-8.885753344000001,1.5814806310094268E-6,3.8928314419694554,0.40590676614897636,2.7566180779243632E-5,1.849016666020295E-9,354.6957576326733,0.007708799999999992,0.018692504494265016,0.16220034375312728,46011.799194773936,245600.81655014766,2.6095429428936776,0.12411166129146593
5.28E-6,4,-12.491026944000001,1.7415127454811182E-6,4.286752198711587,0.44697857079810965,2.79998665917592E-5,1.8781063793026514E-9,360.2760198778,0.007708799999999992,0.018986584913473818,0.17861263689092058,46735.68128344232,249464.73917813262,3.658415007897799,0.1739967397587015
5.28E-6,5,-14.682412544000002,1.8651114026256312E-6,4.590991611628237,0.47870638868606163,2.847651843224725E-5,1.9100780624316886E-9,366.40912866943273,0.007708799999999993,0.019309800405016692,0.19129107291894593,47531.279663427944,253711.4675215142,4.286323922629001,0.2038605206017156
5.28E-6,6,-15,1.9097267742072648E-6,4.700812824662807,0.490166589022176,2.8832983363193325E-5,1.9339881428105912E-9,370.99578504246944,0.007708799999999992,0.01955151768812957,0.1958705689732571,48126.26933406882,256887.39090433437,4.372178870376172,0.2079438411019629
5.28E-6,7,-15,1.927568838543522E-6,4.744731256337492,0.4947375512983418,2.9058174853629082E-5,1.9490929853056746E-9,373.89333791539707,0.007708799999999992,0.019704219035506967,0.19769712549881288,48502.14532941533,258893.73390752627,4.370534056692194,0.207865612629276
5.28E-6,8,-15,1.940437677212949E-6,4.77640803998675,0.49804053825938127,2.92268010751743E-5,1.9604036814250298E-9,376.06306196555465,0.007708799999999993,0.019818563725811648,0.19901699908844428,48783.60600424896,260396.10879343914,4.370541258848907,0.20786595516881418
5.28E-6,9,-15,1.9498183967955547E-6,4.799498781298048,0.5004482379445092,2.935295736546541E-5,1.9688656836566626E-9,377.6863227764474,0.007708799999999992,0.019904109744758973,0.19997911588262138,48994.17844235773,261520.09793638787,4.370541774960515,0.20786597971543808
5.28E-6,10,-15,1.9587272071263753E-6,4.821427912952492,0.5027348090742886,2.9473309949268502E-5,1.976938399098552E-9,379.2349069360359,0.007708799999999992,0.019985720296168026,0.20089282970608116,49195.06368514367,262592.37897135154,4.370541931932825,0.20786598718114938
5.28E-6,11,-15,1.964652422652857E-6,4.836012894171776,0.5042555987409504,2.9555043959208666E-5,1.982420752558045E-9,380.2865835107579,0.007708799999999993,0.020041143764525014,0.20150053725687922,49331.48914367456,263320.58792209416,4.37054194120085,0.207865987621943
5.28E-6,12,-15,1.9704857641246113E-6,4.85037172642538,0.5057528076426758,2.9635588784557357E-5,1.987823340810082E-9,381.3229587735929,0.007708799999999993,0.020095760852103347,0.20209882193400872,49465.92968731751,264038.20183578576,4.370541945920616,0.20786598784641833
5.28E-6,13,-15,1.9763191055963648E-6,4.864730558678984,0.5072500165449748,2.971613360990607E-5,1.993225929062116E-9,382.35933403642815,0.007708799999999993,0.02015037793968169,0.20269710661136736,49600.37023096045,264755.8157494777,4.370541950640389,0.207865988070894
5.28E-6,14,-15,1.9818375822164593E-6,4.878314347741747,0.5086664109692174,2.979246594353328E-5,1.9983459621259365E-9,383.3415069070407,0.007708799999999992,0.02020213855537275,0.20326309782329466,49727.7795385846,265435.8984790427,4.3705419544828095,0.20786598825364214
5.28E-6,15,-15,1.986028109496034E-6,4.888629375338352,0.5097419685774187,2.9851032001966723E-5,2.002274312555532E-9,384.09508001294046,0.007708799999999992,0.020241851938929366,0.20369289064353194,49825.53445580895,265957.69262559287,4.370541954625015,0.20786598826040553
5.28E-6,16,-15,1.9902186367756084E-6,4.898944402934958,0.5108175261856335,2.990959806040005E-5,2.006202662985127E-9,384.8486531188387,0.007708799999999993,0.020281565322485987,0.20412268346377452,49923.28937303326,266479.4867721434,4.370541954767228,0.2078659882671693
5.28E-6,17,-15,1.994409164055183E-6,4.909259430531562,0.5118930837938616,2.9968164118833427E-5,2.0101310134147212E-9,385.6022262247377,0.007708799999999992,0.02032127870604263,0.20455247628402246,50021.04429025761,267001.28091869387,4.370541954909441,0.20786598827393302
5.28E-6,18,-15,1.9983593586523517E-6,4.918982876666936,0.5129069566365348,3.0023479060775953E-5,2.013841293425968E-9,386.3139670131274,0.007708799999999992,0.020358787521976934,0.20495761987195468,50113.37264076475,267494.10925125453,4.370541954996474,0.2078659882780724
5.28E-6,19,-15,2.0019682439620907E-6,4.927866186350751,0.5138332276467479,3.0074176918426212E-5,2.017241879980833E-9,386.96629949159507,0.007708799999999992,0.02039316551360247,0.20532775776763582,50197.99443384115,267945.8016832229,4.370541955005205,0.20786598827848765
5.28E-6,20,-15,2.0054177706820315E-6,4.936357233165993,0.5147185975873572,3.0122765246229056E-5,2.020500968666383E-9,387.5914885186913,0.007708799999999992,0.020426113042427616,0.20568155159590326,50279.09512747654,268378.6992644562,4.370497641013215,0.2078638806744801
5.28E-6,21,-14.847366898148147,2.0022255489902916E-6,4.928499545422192,0.5138993820644584,3.0162107698721933E-5,2.0231398852041535E-9,388.0977102947813,0.007708799999999992,0.020452790984356824,0.20535419307295294,50344.763166093464,268729.22074346436,4.322474956656254,0.2055798887013076
5.28E-6,22,-13.536930084228516,1.9488795017425436E-6,4.79718768111041,0.5002042655426299,3.0129989495423755E-5,2.0209855391358126E-9,387.6844433810991,0.007708799999999992,0.02043101177365271,0.19988162451083039,50291.15340663903,268443.0636940228,3.932045647394477,0.18701080160453587
5.28E-6,23,-10.433055736400462,1.813424816630321E-6,4.463764528889844,0.4654208472841254,2.9919484587294394E-5,2.006865807188636E-9,384.97586367351175,0.007708799999999992,0.02028826933236991,0.18598217057473232,49939.79136487025,266567.5707580077,3.018064592176298,0.14354123255185405
5.28E-6,24,-5.692040478741681,1.6052669382363246E-6,3.951381690923254,0.4119996088059865,2.9444902310736895E-5,1.9750329411931615E-9,378.8693840893197,0.007708799999999992,0.019966457202917048,0.16463504367886847,49147.64737563811,262339.2811891273,1.6279872353139213,0.07742819518887059
5.28E-6,25,-3.552713678800501E-15,1.3643299724443466E-6,3.358312779690954,0.3501745472219505,2.8686298385499586E-5,1.9241491676336282E-9,369.1083803376585,0.007708799999999993,0.01945205125762402,0.13992974906988828,47881.43165442851,255580.5014739219,-0.03449716860171126,-0.0016407091198363257
5.28E-6,26,5.692040478741667,1.1364260005326473E-6,2.797324721910373,0.29167423161299577,2.7686798876492013E-5,1.857107190921873E-9,356.2477581702284,0.007708799999999993,0.01877429508915954,0.11655302295255046,46213.12761651983,246675.4631764672,-1.6902256667978948,-0.08038829789524164
5.28E-6,27,10.43305573640044,9.551418194982506E-7,2.351091776640634,0.24514483348486382,2.657611532551862E-5,1.7826074837309988E-9,341.9565240396269,0.007708799999999992,0.018021145516698322,0.09795987546054936,44359.241910495446,236779.83094389903,-3.063787580224026,-0.1457158493832294
5.28E-6,28,13.536930084228473,8.338738996771185E-7,2.0525894985061126,0.2140292000235025,2.551106665417722E-5,1.7111687610728403E-9,328.2524767353462,0.007708799999999992,0.017298940753002846,0.08552606832938967,42581.527181318284,227290.78255370428,-3.957801537850913,-0.18823576950985213
5.28E-6,29,14.847366898148135,7.68822806776852E-7,1.8924655394697003,0.1973441097427131,2.4629737608698737E-5,1.6520531328910616E-9,316.9123612506124,0.007708799999999992,0.01670131544990183,0.07885870625318638,41110.46612321143,219438.58369626006,-4.3306517916246,-0.20596878460922557
5.28E-6,30,15,7.409862169504738E-7,1.8239454766952568,0.19018952445773182,2.397888395332625E-5,1.6083967676672628E-9,308.53778690355,0.007708799999999992,0.01625997448302698,0.07599973397330793,40024.10062571997,213639.80473249115,-4.369329722313001,-0.2078083336559757
5.28E-6,31,15,7.241413974618023E-7,1.7824817738499392,0.1858605508401437,2.3497535570155606E-5,1.5761100613668127E-9,302.34424740595915,0.007708799999999993,0.015933574286794483,0.07426987611571974,39220.66306117155,209351.23255419268,-4.370054943304339,-0.20784282566626566
5.28E-6,32,15,7.111349697297642E-7,1.7504663132554807,0.18252371767738193,2.311458551553774E-5,1.5504234768191658E-9,297.4168053041344,0.007708799999999993,0.015673897559200324,0.07293647758388018,38581.46602637694,205939.34003033297,-4.3700146168821155,-0.2078409077138251
5.28E-6,33,15,7.006457236993097E-7,1.7246469222687928,0.17983039525979794,2.279905178364295E-5,1.5292588790231466E-9,293.3568132076827,0.007708799999999992,0.015459935539986654,0.07186022594581364,38054.79623387335,203128.09305988476,-4.369858066411085,-0.20783346206550252
5.28E-6,34,15,6.916495809965993E-7,1.702502821049417,0.17752149633910147,2.252624405625668E-5,1.5109601513685674E-9,289.84657926094104,0.007708799999999992,0.015274945834264437,0.07093758993710333,37599.442100059874,200697.51331640055,-4.369934494829549,-0.20783709705377165
5.28E-6,35,15,6.838877472817085E-7,1.6833969845692194,0.17552931318385454,2.2288707264923467E-5,1.495027241057725E-9,286.7901786357587,0.007708799999999993,0.01511387319329518,0.0701415135482667,37202.960076245174,198581.17988670524,-4.369952351874429,-0.20783794634713618
5.28E-6,36,15,6.771365850808549E-7,1.6667789268010735,0.17379655376673298,2.2080438848220847E-5,1.481057522997299E-9,284.11037600205776,0.007708799999999992,0.01497264730689458,0.06944910288518491,36855.331050495246,196725.61296528796,-4.369946815122849,-0.20783768301541422
5.28E-6,37,15,6.711613203474069E-7,1.6520707489249962,0.1722630006547831,2.18950541981093E-5,1.4686227461079784E-9,281.7250202122454,0.007708799999999992,0.014846938800767888,0.06883629506164976,36545.89822180436,195073.9289032892,-4.369946892252043,-0.20783768668373181
