% Model,ghost_cell_flux.mph
% Version,COMSOL 5.3.1.275
% Date,"Nov 1 2019, 00:45"
% Table,sand_time_to_equilibrium_final {tbl32} - Pressure {gev21} (sw1(t))
% Switch 1 index,Pressurization cycles index,K_ads (m^3/kg),t (h),p_in (Pa),alpha (1),c_in (ug/m^3),j_ck (ug/(m^2*s)),m_ads (g),c_ads (mol/kg),c_ads_vol (ug/m^3),c_ads/c_gas (1),alpha_ck (1),n_ck (ug/s),c_gas (ug/m^3),c_liq (ug/m^3),u_ck (cm/h),Pe (1),Q_ck (L/h)
2,2,0,70,-15,7.679489133821382E-6,18.903144415572964,1.971048591880772,0,0,0,0,0.00850008381448689,0.7876310173155401,20923.046974840247,111682.60123854323,95.31197628391757,4.533103296798968,95.21666430763166
2,2,0,71,-15,7.676957677303581E-6,18.896913208352814,1.9703988580615175,0,0,0,0,0.00849669044217569,0.787371383681366,20914.694152701064,111638.01571974622,95.31197628391757,4.533103296798968,95.21666430763166
2,2,0,72,-15,7.674426220785778E-6,18.89068200113266,1.9697491242422678,0,0,0,0,0.008493297069864469,0.7871117500471939,20906.341330561856,111593.43020094933,95.31197628391757,4.533103296798968,95.21666430763167
2,2,0,73,-15,7.671894764267978E-6,18.88445079391251,1.969099390423015,0,0,0,0,0.008489903697553262,0.7868521164130204,20897.9885084227,111548.84468215214,95.31197628391757,4.533103296798968,95.21666430763167
2,2,0,74,-15,7.669649884563265E-6,18.878924998574526,1.9685232105621144,0,0,0,0,0.008486918471764752,0.7866218749406045,20890.640343302595,111509.62180051695,95.31197628391757,4.533103296798968,95.21666430763167
2,2,0,75,-15,7.667723614739522E-6,18.874183464856976,1.9680288063957008,0,0,0,0,0.008484387014421842,0.7864243110357056,20884.409134051435,111476.36098248852,95.31197628391757,4.533103296798968,95.21666430763166
2,2,0,76,-15,7.665797344915777E-6,18.86944193113942,1.9675344022292929,0,0,0,0,0.008481855557078935,0.7862267471308091,20878.17792480028,111443.10016446013,95.31197628391757,4.533103296798968,95.21666430763166
2,2,0,77,-15,7.663871075092036E-6,18.86470039742187,1.9670399980628812,0,0,0,0,0.008479324099736021,0.786029183225911,20871.946715549122,111409.83934643154,95.31197628391757,4.533103296798968,95.21666430763166
2,2,0,78,-15,7.66194480526829E-6,18.859958863704318,1.9665455938964695,0,0,0,0,0.008476792642393118,0.7858316193210129,20865.71550629795,111376.57852840326,95.31197628391757,4.533103296798968,95.21666430763166
2,2,0,79,-15,7.660018535444548E-6,18.85521732998677,1.966051189730059,0,0,0,0,0.008474261185050196,0.7856340554161153,20859.484297046783,111343.31771037467,95.31197628391757,4.533103296798968,95.21666430763166
2,2,0,80,-15,7.658092265620801E-6,18.850475796269208,1.965556785563647,0,0,0,0,0.008471729727707305,0.785436491511217,20853.253087795638,111310.05689234618,95.31197628391757,4.533103296798968,95.21666430763166
2,2,0,81,-15,7.65616599579706E-6,18.845734262551662,1.965062381397235,0,0,0,0,0.008469198270364391,0.7852389276063187,20847.02187854444,111276.7960743177,95.31197628391757,4.533103296798968,95.21666430763166
2,2,0,82,-15,7.654239725973315E-6,18.84099272883411,1.9645679772308249,0,0,0,0,0.008466666813021481,0.7850413637014213,20840.790669293303,111243.53525628935,95.31197628391759,4.533103296798969,95.2166643076317
2,2,0,83,-15,7.652313456149572E-6,18.836251195116557,1.9640735730644154,0,0,0,0,0.008464135355678568,0.784843799796524,20834.559460042146,111210.27443826073,95.31197628391759,4.533103296798969,95.2166643076317
2,2,0,84,-15,7.650387186325827E-6,18.831509661399007,1.963579168898004,0,0,0,0,0.00846160389833567,0.7846462358916262,20828.32825079097,111177.01362023223,95.31197628391762,4.53310329679897,95.21666430763172
2,2,0,85,-15,7.648460916502084E-6,18.82676812768145,1.96308476473159,0,0,0,0,0.008459072440992758,0.7844486719867271,20822.09704153983,111143.75280220376,95.31197628391763,4.533103296798971,95.21666430763173
2,2,0,86,-15,7.64653464667834E-6,18.822026593963898,1.9625903605651789,0,0,0,0,0.008456540983649842,0.7842511080818293,20815.865832288662,111110.49198417514,95.31197628391762,4.53310329679897,95.21666430763172
2,2,0,87,-15,7.644608376854596E-6,18.81728506024635,1.9620959563987694,0,0,0,0,0.008454009526306937,0.784053544176932,20809.6346230375,111077.2311661469,95.31197628391762,4.53310329679897,95.21666430763172
2,2,0,88,-15,7.642682107030852E-6,18.812543526528795,1.9616015522323562,0,0,0,0,0.008451478068964029,0.7838559802720333,20803.403413786327,111043.97034811831,95.31197628391762,4.53310329679897,95.21666430763172
2,2,0,89,-15,7.64075583720711E-6,18.807801992811246,1.9611071480659459,0,0,0,0,0.008448946611621117,0.7836584163671356,20797.172204535185,111010.70953008997,95.31197628391762,4.53310329679897,95.21666430763172
2,2,0,90,-15,7.638829567383364E-6,18.80306045909369,1.9606127438995349,0,0,0,0,0.008446415154278214,0.783460852462238,20790.940995284025,110977.44871206129,95.31197628391762,4.53310329679897,95.21666430763172
2,2,0,91,-15,7.637173098258254E-6,18.798983042673637,1.960187587866412,0,0,0,0,0.008444256770582007,0.7832909601114019,20785.628110793547,110949.08970867691,95.31197628391759,4.533103296798969,95.2166643076317
2,2,0,92,-15,7.63564740283091E-6,18.79522752710551,1.9597959967369358,0,0,0,0,0.008442279217478742,0.7831344802960634,20780.760342736456,110923.10663845314,95.31197628391763,4.533103296798971,95.21666430763173
2,2,0,93,-15,7.634121707403563E-6,18.791472011537387,1.9594044056074593,0,0,0,0,0.008440301664375495,0.7829780004807244,20775.89257467941,110897.1235682295,95.31197628391766,4.533103296798972,95.21666430763175
2,2,0,94,-15,7.632596011976217E-6,18.787716495969264,1.9590128144779857,0,0,0,0,0.00843832411127224,0.7828215206653869,20771.02480662232,110871.14049800603,95.31197628391763,4.533103296798971,95.21666430763175
2,2,0,95,-15,7.63107031654887E-6,18.78396098040114,1.9586212233485119,0,0,0,0,0.008436346558168994,0.7826650408500491,20766.15703856528,110845.15742778244,95.31197628391762,4.53310329679897,95.21666430763172
2,2,0,96,-15,7.629544621121526E-6,18.78020546483302,1.9582296322190342,0,0,0,0,0.008434369005065738,0.7825085610347099,20761.289270508205,110819.17435755882,95.31197628391763,4.533103296798971,95.21666430763175
