% Model,main.mph
% Version,COMSOL 5.3.1.275
% Date,"Aug 12 2019, 09:29"
% Table,sandy_loam {tbl2} -
% Time (h),p_in (Pa),alpha (1),c_in (ug/m^3),j_ck (ug/(m^2*s)),m_ads (g),c_ads (mol/kg)
29.646892102582775,14.998811902002114,6.642848430308723E-4,5.5354778199199535,0.007555410588556073,0.25195131901151163,1.501043972324289E-9
29.965134042830787,15,6.605792460721192E-4,5.504599123845614,0.007513433250412843,0.2519493485467442,1.501032232936405E-9
30.251551789053995,15,6.576493546235528E-4,5.480184372706155,0.007480065200850191,0.25194757803170753,1.5010216847839574E-9
30.537969535277206,15,6.550952505716713E-4,5.458901053543776,0.007451034126197748,0.251945811961943,1.5010111631149874E-9
31.110805027723625,15,6.505189139201247E-4,5.420766493803496,0.007398981283882027,0.2519422905501042,1.500990183689138E-9
31.683640520170048,15,6.463148288998325E-4,5.385733902548357,0.007351608385214636,0.25193877900326206,1.5009692630357287E-9
32.25647601261647,15,6.424170935176974E-4,5.353254119241418,0.007307364392279781,0.2519352766097638,1.5009483969149672E-9
33.402146997509305,15,6.351751194862607E-4,5.29290683442223,0.007224781208453425,0.25192829157827,1.5009067823702898E-9
34.547817982402144,15,6.286476150867223E-4,5.23851321668106,0.007151388258627393,0.25192133600956884,1.5008653433553526E-9
36.83915995218782,15,6.171530804715344E-4,5.1427293943039505,0.007020569666547493,0.25190750795517286,1.5007829603069841E-9
39.1305019219735,15,6.073569066275383E-4,5.061097992349774,0.0069091421754419215,0.2518937790716717,1.5007011680865373E-9
41.421843891759174,15,5.988151348505028E-4,4.989919508133777,0.0068121434093128255,0.2518801371065345,1.5006198936974256E-9
43.71318586154485,15,5.9123128376534E-4,4.926723365828384,0.0067261530382588496,0.2518665720182813,1.500539077315765E-9
44.45345533692456,14.996463605001306,5.889686923319685E-4,4.90786921790319,0.0067008136429572394,0.25186220582311875,1.5005130649457691E-9
44.909447000333394,14.927964224834344,5.877157759976311E-4,4.897428680757565,0.0066869078225403255,0.25185952719438864,1.500497106547435E-9
45.36543866374222,14.704161242483307,5.868364659855662E-4,4.890101400721472,0.006676754551164638,0.25185687665835377,1.5004813155162413E-9
45.7329435656851,14.36827012297036,5.865003637183564E-4,4.887300664463701,0.006676172377665357,0.2518547772982849,1.5004688082120913E-9
46.10044846762797,13.872643608465006,5.866730550121045E-4,4.888739698992735,0.006679933974947303,0.2518527332208202,1.500456630263714E-9
46.46795336957085,13.209127110518033,5.874885791065785E-4,4.89553545172431,0.006693120096593438,0.2518507617257276,1.5004448847374876E-9
46.83545827151372,12.37890696177827,5.890404639624123E-4,4.908467290059418,0.006715678503725953,0.25184888223229096,1.5004336873271892E-9
47.31737076794623,11.054163047466446,5.923354735571934E-4,4.935924566436694,0.0067611774340091265,0.25184658902089435,1.5004200251199072E-9
47.79928326437873,9.498310129849568,5.971290269678216E-4,4.975869190887355,0.006824821662551646,0.2518445210225764,1.5004077046588687E-9
48.23300451116799,7.945467418996234,6.027686115373479E-4,5.022863783080278,0.0068979382049836925,0.25184287628097946,1.5003979058236442E-9
48.62335363327832,6.46524671110808,6.088984447161055E-4,5.073943611194383,0.0069766724803675215,0.25184158405473456,1.5003902071601745E-9
48.963876841106064,5.1411007617745295,6.150194965724389E-4,5.124950264651535,0.0070545253692936745,0.25184060736517483,1.5003843883615958E-9
49.27034772815104,3.946185399614839,6.210926414482828E-4,5.175557709801131,0.007131111721580551,0.2518398495487502,1.500379873537938E-9
49.453159641537404,3.2403351908633518,6.249654445019079E-4,5.2078297323064895,0.007186202160052801,0.2518394676554646,1.5003775983420122E-9
49.63597155492378,2.544656637821465,6.289989643809414E-4,5.241441006236396,0.007234365051234837,0.2518391272150752,1.5003755701089515E-9
49.78795694071269,1.9768921746328925,6.324677751750316E-4,5.270346565972754,0.007273532538143278,0.2518388731334148,1.500374056373101E-9
49.89697083896283,1.5769214252884733,6.349932355063232E-4,5.291391197346801,0.007305338788366813,0.25183870398218905,1.5003730486251404E-9
49.99071710230149,1.2385161645202043,6.371891508167986E-4,5.309689733920508,0.007332997080076025,0.2518385680319842,1.5003722386780555E-9
50.06562702657677,0.9721456075493808,6.389580534047251E-4,5.324429978476428,0.007354281456554985,0.25183846597577036,1.5003716306603456E-9
50.12635898887381,0.7590085163908409,6.404006647207816E-4,5.336451241683882,0.007372248318480131,0.251838387156939,1.5003711610833972E-9
50.18101775494115,0.5694575811558558,6.417051213218921E-4,5.347321263269126,0.007388509723987146,0.2518383193482756,1.5003707571014453E-9
50.228268114019194,0.4074064190895008,6.428368572800152E-4,5.356752005758465,0.007402673339218707,0.25183826301170414,1.500370421466488E-9
50.26873838301689,0.2699879397485301,6.438089417324613E-4,5.364852374120106,0.0074144264012889335,0.2518382165599717,1.5003701447221767E-9
50.301217463132765,0.1606502445437048,6.445907348177393E-4,5.371367046746953,0.007424136085324431,0.2518381803483818,1.5003699289853083E-9
50.33001504822015,0.06442673192973025,6.45285078396506E-4,5.37715300365985,0.007432773735030551,0.2518381490710776,1.5003697426453062E-9
50.342812689707365,0.02188591452818578,6.455938456722164E-4,5.379725957753479,0.007436511347474682,0.25183813534760013,1.5003696608852958E-9
50.35561033119459,-0.020517429401483156,6.459027832931502E-4,5.382300331331861,0.0074403563258273195,0.2518381217888904,1.5003695801069142E-9
50.35821672174755,-0.029136422386468297,6.459657180335129E-4,5.382824765786499,0.007441109473357599,0.2518381190343136,1.5003695636960433E-9
50.360562473245224,-0.03688859471755279,6.460223660747128E-4,5.383296813250616,0.007441810083862136,0.2518381165606973,1.5003695489590409E-9
50.3629082247429,-0.044636097818264275,6.46079019645643E-4,5.383768906793912,0.007442501305347212,0.25183811409290063,1.5003695342567101E-9
50.365253976240574,-0.05237892504854891,6.461356799045965E-4,5.384241056068427,0.007443202109775416,0.2518381116305981,1.5003695195871147E-9
50.369945479235916,-0.06785052537430403,6.462490168387503E-4,5.385185491413848,0.007444610281199683,0.251838106718507,1.5003694903224744E-9
50.374636982231266,-0.08330334272078765,6.463623773121242E-4,5.3861301229113145,0.00744602749754381,0.2518381018266858,1.5003694611785969E-9
50.38401998822196,-0.11415241716597002,6.465891746598732E-4,5.388020022554897,0.007448816546981707,0.2518380921090372,1.5003694032840058E-9
50.402786000203335,-0.17562285250457954,6.470430548624146E-4,5.391802200968911,0.007454425518129398,0.2518380729350369,1.5003692890515528E-9
50.42155201218471,-0.23678688234637413,6.474972990528144E-4,5.39558741248949,0.007460037179989969,0.25183805410928545,1.5003691768938515E-9
50.45908403614746,-0.35818248470121183,6.48406735557587E-4,5.403165736236613,0.007471268254553642,0.25183801749319906,1.5003689587471224E-9
50.534148084072974,-0.5971529408382565,6.502284782336805E-4,5.418346296628608,0.007493746357255788,0.25183794833548384,1.5003685467279612E-9
50.60921213199848,-0.8308606575223791,6.520528112248454E-4,5.433548442085766,0.0075162258661869265,0.25183788451857936,1.5003681665276118E-9
50.75934022784951,-1.2817187914084194,6.55699733404742E-4,5.463938201914825,0.007561103202241148,0.2518377721944114,1.5003674973367705E-9
50.90946832370054,-1.7093114787298411,6.593342867822433E-4,5.494224892658329,0.007605712294533919,0.2518376794983882,1.5003669450840273E-9
51.05959641955156,-2.112351147129928,6.629415455524723E-4,5.524284137758983,0.007649905547331697,0.2518376052684797,1.5003665028463862E-9
51.209724515402584,-2.48972152793095,6.665061980088623E-4,5.5539883449452265,0.0076934794173688995,0.2518375482659847,1.5003661632440708E-9
51.35985261125361,-2.840491124540467,6.700130291219891E-4,5.583210727554995,0.007736243416430219,0.2518375072027901,1.5003659186029177E-9
51.50998070710463,-3.1639266808575215,6.734471157674474E-4,5.6118269313673315,0.00777801630539963,0.25183748075704965,1.5003657610478019E-9
51.81023689880667,-3.7269346611058367,6.800257040899589E-4,5.666646230840577,0.007857650636484277,0.25183746454840095,1.5003656644819468E-9
52.11049309050871,-4.177356029137311,6.861496271695695E-4,5.717676810167681,0.007931485176868295,0.2518374900526042,1.500365816427694E-9
52.51740949394853,-4.613518293926276,6.935632137343147E-4,5.7794541402177915,0.008019665138402932,0.25183757122413614,1.5003663000212665E-9
52.924325897388336,-4.868220559374574,6.998495259922377E-4,5.8318379066666175,0.008094080177060758,0.2518376864965968,1.500366986777077E-9
53.28233587252354,-4.971122876077285,7.044138949962703E-4,5.869872740140272,0.0081481213615993,0.2518378010642441,1.500367669333838E-9
53.579881306992846,-4.997671216662873,7.075483516646071E-4,5.895992130861147,0.008184543906066474,0.2518378987224214,1.500368251149478E-9
53.847672198015225,-5,7.099193878061499E-4,5.9157499472699255,0.008211999869716616,0.2518379854330749,1.5003687677433388E-9
54.08868399993537,-5,7.117543837630108E-4,5.931040947095394,0.008233299670946836,0.25183806181966567,1.5003692228297842E-9
54.329695801855515,-5,7.132765702656945E-4,5.943725309401393,0.008250930325171315,0.25183813583854525,1.5003696638101885E-9
54.8117194056958,-5,7.158242554038389E-4,5.964955139830752,0.00828037799055783,0.2518382787778071,1.5003705153957974E-9
55.29374300953609,-5,7.180080994379226E-4,5.98315308659961,0.008305773941501823,0.25183841734365064,1.5003713409260025E-9
55.775766613376376,-5,7.199306359676882E-4,5.999173560994219,0.008327924611736107,0.2518385520602605,1.5003721435237219E-9
56.73981382105694,-5,7.233462041483424E-4,6.027635450656146,0.008367297366502336,0.2518388136104525,1.5003737017546577E-9
57.70386102873751,-5,7.262174267856087E-4,6.051561315277901,0.008400142561020028,0.2518390637973273,1.5003751922866484E-9
59.63195544409866,-5,7.310069582325473E-4,6.091472424752223,0.008455561846793518,0.2518395345485961,1.5003779968695219E-9
61.5600498594598,-5,7.348840023548699E-4,6.123779788033383,0.008500169681272067,0.2518399709776657,1.5003805969719014E-9
63.48814427482095,-5,7.381558740277306E-4,6.151044256378182,0.008537903314925736,0.2518403785314162,1.5003830250445274E-9
65.41623869018208,-5,7.409788312906266E-4,6.174567926200372,0.008570497009009203,0.25184076141695216,1.5003853061519579E-9
69.27242752090437,-5,7.45693352611359E-4,6.213853977171191,0.008624950330835185,0.25184146871799057,1.5003895200213844E-9
73.12861635162665,-5,7.494140568542674E-4,6.244858562067529,0.008667801151018867,0.25184210865097517,1.5003933325338657E-9
